"date","datatype","station","value","fl_m","fl_q","fl_so","fl_t","siteID"
"2014-09-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-03","PRCP","USC00011810",23,NA,"","7",500,"LENO"
"2014-09-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-13","PRCP","USC00011810",229,NA,"","7",500,"LENO"
"2014-09-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-16","PRCP","USC00011810",254,NA,"","7",500,"LENO"
"2014-09-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-28","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-09-30","PRCP","USC00011810",8,NA,"","7",500,"LENO"
"2014-10-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-03","PRCP","USC00011810",279,NA,"","7",500,"LENO"
"2014-10-04","PRCP","USC00011810",64,NA,"","7",500,"LENO"
"2014-10-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-14","PRCP","USC00011810",229,NA,"","7",500,"LENO"
"2014-10-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-28","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-10-30","PRCP","USC00011810",140,NA,"","7",500,"LENO"
"2014-10-31","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-17","PRCP","USC00011810",191,NA,"","7",500,"LENO"
"2014-11-18","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2014-11-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-24","PRCP","USC00011810",25,NA,"","7",500,"LENO"
"2014-11-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-28","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-11-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-07","PRCP","USC00011810",28,NA,"","7",500,"LENO"
"2014-12-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-16","PRCP","USC00011810",18,NA,"","7",500,"LENO"
"2014-12-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-19","PRCP","USC00011810",18,NA,"","7",500,"LENO"
"2014-12-20","PRCP","USC00011810",170,NA,"","7",500,"LENO"
"2014-12-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-23","PRCP","USC00011810",86,NA,"","7",500,"LENO"
"2014-12-24","PRCP","USC00011810",508,NA,"","7",500,"LENO"
"2014-12-25","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2014-12-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-28","PRCP","USC00011810",457,NA,"","7",500,"LENO"
"2014-12-29","PRCP","USC00011810",102,NA,"","7",500,"LENO"
"2014-12-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2014-12-31","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-03","PRCP","USC00011810",28,NA,"","7",500,"LENO"
"2015-01-04","PRCP","USC00011810",442,NA,"","7",500,"LENO"
"2015-01-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-10","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-01-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-13","PRCP","USC00011810",5,NA,"","7",500,"LENO"
"2015-01-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-15","PRCP","USC00011810",20,NA,"","7",500,"LENO"
"2015-01-16","PRCP","USC00011810",51,NA,"","7",500,"LENO"
"2015-01-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-23","PRCP","USC00011810",521,NA,"","7",500,"LENO"
"2015-01-24","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2015-01-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-28","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-01-31","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-05","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-02-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-17","PRCP","USC00011810",64,NA,"","7",500,"LENO"
"2015-02-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-22","PRCP","USC00011810",180,NA,"","7",500,"LENO"
"2015-02-23","PRCP","USC00011810",257,NA,"","7",500,"LENO"
"2015-02-24","PRCP","USC00011810",28,NA,"","7",500,"LENO"
"2015-02-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-26","PRCP","USC00011810",279,NA,"","7",500,"LENO"
"2015-02-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-02-28","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-02","PRCP","USC00011810",178,NA,"","7",500,"LENO"
"2015-03-03","PRCP","USC00011810",30,NA,"","7",500,"LENO"
"2015-03-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-05","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2015-03-06","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2015-03-14","PRCP","USC00011810",69,NA,"","7",500,"LENO"
"2015-03-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-23","PRCP","USC00011810",8,NA,"","7",500,"LENO"
"2015-03-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-03-31","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-06","PRCP","USC00011810",8,NA,"","7",500,"LENO"
"2015-04-07","PRCP","USC00011810",51,NA,"","7",500,"LENO"
"2015-04-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-11","PRCP","USC00011810",25,NA,"","7",500,"LENO"
"2015-04-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-13","PRCP","USC00011810",102,NA,"","7",500,"LENO"
"2015-04-15","PRCP","USC00011810",178,NA,"","7",500,"LENO"
"2015-04-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-17","PRCP","USC00011810",1356,NA,"","7",500,"LENO"
"2015-04-18","PRCP","USC00011810",216,NA,"","7",500,"LENO"
"2015-04-19","PRCP","USC00011810",119,NA,"","7",500,"LENO"
"2015-04-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-26","PRCP","USC00011810",5,NA,"","7",500,"LENO"
"2015-04-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-04-28","PRCP","USC00011810",10,NA,"","7",500,"LENO"
"2015-04-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-17","PRCP","USC00011810",117,NA,"","7",500,"LENO"
"2015-05-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-05-24","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2015-05-25","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-05-26","PRCP","USC00011810",102,NA,"","7",500,"LENO"
"2015-05-30","PRCP","USC00011810",18,NA,"","7",500,"LENO"
"2015-06-01","PRCP","USC00011810",30,NA,"","7",500,"LENO"
"2015-06-02","PRCP","USC00011810",147,NA,"","7",500,"LENO"
"2015-06-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-09","PRCP","USC00011810",3,NA,"","7",500,"LENO"
"2015-06-10","PRCP","USC00011810",452,NA,"","7",500,"LENO"
"2015-06-11","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-06-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-13","PRCP","USC00011810",46,NA,"","7",500,"LENO"
"2015-06-14","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-06-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-18","PRCP","USC00011810",5,NA,"","7",500,"LENO"
"2015-06-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-20","PRCP","USC00011810",48,NA,"","7",500,"LENO"
"2015-06-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-25","PRCP","USC00011810",89,NA,"","7",500,"LENO"
"2015-06-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-28","PRCP","USC00011810",84,NA,"","7",500,"LENO"
"2015-06-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-06-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-13","PRCP","USC00011810",74,NA,"","7",500,"LENO"
"2015-07-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-17","PRCP","USC00011810",64,NA,"","7",500,"LENO"
"2015-07-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-20","PRCP","USC00011810",5,NA,"","7",500,"LENO"
"2015-07-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-22","PRCP","USC00011810",284,NA,"","7",500,"LENO"
"2015-07-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-24","PRCP","USC00011810",86,NA,"","7",500,"LENO"
"2015-07-25","PRCP","USC00011810",81,NA,"","7",500,"LENO"
"2015-07-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-07-31","PRCP","USC00011810",3,NA,"","7",500,"LENO"
"2015-08-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-09","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-08-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-17","PRCP","USC00011810",84,NA,"","7",500,"LENO"
"2015-08-18","PRCP","USC00011810",180,NA,"","7",500,"LENO"
"2015-08-26","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-08-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-21","PRCP","USC00011810",69,NA,"","7",500,"LENO"
"2015-09-22","PRCP","USC00011810",185,NA,"","7",500,"LENO"
"2015-09-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-27","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-09-28","PRCP","USC00011810",160,NA,"","7",500,"LENO"
"2015-09-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-02","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-04","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-05","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-13","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-15","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-17","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-21","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-22","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-25","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-26","PRCP","USC00011810",218,NA,"","7",500,"LENO"
"2015-10-27","PRCP","USC00011810",729,NA,"","7",500,"LENO"
"2015-10-28","PRCP","USC00011810",213,NA,"","7",500,"LENO"
"2015-10-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-10-31","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-01","PRCP","USC00011810",419,NA,"","7",500,"LENO"
"2015-11-03","PRCP","USC00011810",8,NA,"","7",500,"LENO"
"2015-11-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-09","PRCP","USC00011810",10,NA,"","7",500,"LENO"
"2015-11-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-13","PRCP","USC00011810",13,NA,"","7",500,"LENO"
"2015-11-14","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-20","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-23","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-24","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-29","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-11-30","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-01","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-02","PRCP","USC00011810",86,NA,"","7",500,"LENO"
"2015-12-03","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-06","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-07","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-08","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-09","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-10","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-11","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-12","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-16","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-17","PRCP","USC00011810",427,NA,"","7",500,"LENO"
"2015-12-18","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-19","PRCP","USC00011810",0,NA,"","7",500,"LENO"
"2015-12-27","PRCP","USC00011810",15,NA,"","7",500,"LENO"
"2015-12-28","PRCP","USC00011810",8,NA,"","7",500,"LENO"
"2015-12-29","PRCP","USC00011810",310,NA,"","7",500,"LENO"
"2012-01-01","PRCP","USC00449169",0,NA,"","7",700,"MLBS"
"2012-01-02","PRCP","USC00449169",0,NA,"","7",700,"MLBS"
"2012-01-03","PRCP","USC00449169",10,NA,"","7",700,"MLBS"
"2012-01-04","PRCP","USC00449169",0,TRUE,"","7",700,"MLBS"
"2012-01-05","PRCP","USC00449169",0,NA,"","7",700,"MLBS"
"2012-01-06","PRCP","USC00449169",0,NA,"","7",700,"MLBS"
"2012-01-07","PRCP","USC00449169",0,NA,"","7",700,"MLBS"
"2012-01-08","PRCP","USC00449169",0,TRUE,"","7",700,"MLBS"
